Id,following,followers,actions,is_retweet,location,Type,URLs,Hashtags,Mentions,Words,Characters,Hashtags_to_Words_Ratio,Links_to_Words_Ratio,Caps_to_Words_Ratio
2761,0.000000,0.000000,0.000000,0.000000,0.031477,1,0.000000,0.000000,0.000000,0.130435,0.042035,0.000000,0.000000,0.000000
5829,0.006538,0.000114,0.037422,0.000000,0.053615,0,0.000000,0.083333,0.000000,0.260870,0.134956,0.065934,0.000000,0.000000
6588,0.000423,0.000003,0.004045,1.000000,0.161190,0,0.200000,0.250000,0.035714,0.239130,0.181416,0.214286,0.083333,0.166667
5000,0.000283,0.000008,0.022723,1.000000,0.440678,0,0.000000,0.000000,0.000000,0.456522,0.245575,0.000000,0.000000,0.000000
625,0.001584,0.000020,0.019184,1.000000,0.442062,0,0.200000,0.000000,0.000000,0.152174,0.126106,0.000000,0.125000,0.000000
6566,0.000000,0.000000,0.000000,0.000000,0.922172,1,0.000000,0.000000,0.000000,0.239130,0.101770,0.000000,0.000000,0.083333
5699,0.000000,0.004619,0.003587,0.000000,0.759599,1,0.000000,0.000000,0.000000,0.543478,0.232301,0.000000,0.000000,0.000000
2383,0.001679,0.000029,0.028499,1.000000,0.136631,0,0.000000,0.083333,0.000000,0.195652,0.154867,0.085714,0.000000,0.000000
9945,0.000000,0.000000,0.044100,0.000000,0.530266,1,0.200000,0.000000,0.000000,0.217391,0.221239,0.000000,0.090909,0.000000
7171,0.000000,0.000000,0.000139,0.000000,0.034936,1,0.000000,0.000000,0.000000,0.130435,0.068584,0.000000,0.000000,0.000000
10553,0.005469,0.000090,0.009019,0.000000,0.114839,0,0.000000,0.000000,0.035714,0.239130,0.130531,0.000000,0.000000,0.000000
8569,0.000040,0.000002,0.030483,1.000000,0.608094,0,0.000000,0.083333,0.000000,0.217391,0.132743,0.077922,0.000000,0.000000
5152,0.000000,0.000000,0.000000,0.000000,0.288827,1,0.000000,0.000000,0.000000,0.000000,0.002212,0.000000,0.000000,0.000000
2728,0.004619,0.000166,0.166370,0.000000,0.401937,0,0.400000,0.000000,0.000000,0.326087,0.261062,0.000000,0.125000,0.000000
6222,0.000358,0.000008,0.019504,1.000000,0.945694,0,0.200000,0.000000,0.000000,0.108696,0.086283,0.000000,0.166667,0.000000
8948,0.040500,0.000756,0.000742,0.000000,0.012798,1,0.000000,0.000000,0.000000,0.543478,0.230088,0.000000,0.000000,0.000000
7035,0.000000,0.000000,0.044100,0.000000,0.687305,1,0.000000,0.000000,0.000000,0.326087,0.115044,0.000000,0.000000,0.000000
6682,0.003366,0.000148,0.107099,0.000000,0.568661,0,0.400000,0.000000,0.000000,0.130435,0.159292,0.000000,0.285714,0.000000
9511,0.000000,0.000000,0.044100,1.000000,0.028018,1,0.000000,0.000000,0.035714,0.239130,0.115044,0.000000,0.000000,0.000000
6972,0.000498,0.000010,0.042016,1.000000,0.680733,0,0.000000,0.000000,0.000000,0.021739,0.011062,0.000000,0.000000,0.500000
8413,0.000000,0.062762,0.004172,0.000000,0.435144,1,0.200000,0.083333,0.035714,0.217391,0.194690,0.077922,0.090909,0.000000
4744,0.002992,0.000000,0.044100,0.000000,0.759599,1,0.200000,0.000000,0.000000,0.326087,0.214602,0.000000,0.062500,0.000000
6356,0.000000,0.000000,0.044100,1.000000,0.520927,1,0.000000,0.000000,0.000000,0.456522,0.176991,0.000000,0.000000,0.000000
5296,0.000000,0.008352,0.001435,0.000000,0.171913,1,0.200000,0.083333,0.035714,0.369565,0.258850,0.047619,0.055556,0.000000
9809,0.000000,0.000000,0.000102,0.000000,0.522657,1,0.000000,0.000000,0.000000,0.347826,0.196903,0.000000,0.000000,0.000000
2722,0.000565,0.000011,0.034914,1.000000,0.502940,0,0.400000,0.000000,0.035714,0.326087,0.278761,0.000000,0.125000,0.000000
3590,0.000000,0.000000,0.044100,1.000000,0.759599,1,0.000000,0.000000,0.000000,0.130435,0.048673,0.000000,0.000000,0.000000
3908,0.001212,0.000023,0.086504,1.000000,0.190246,0,0.200000,0.166667,0.000000,0.260870,0.221239,0.131868,0.076923,0.000000
7219,0.000000,0.000000,0.000639,0.000000,0.797994,1,0.200000,0.083333,0.000000,0.304348,0.205752,0.057143,0.066667,0.000000
8517,0.006539,0.000588,0.328333,0.000000,0.751643,0,0.400000,0.000000,0.000000,0.217391,0.199115,0.000000,0.181818,0.000000
11566,0.003933,0.000055,0.094523,1.000000,0.160498,0,0.000000,0.083333,0.000000,0.195652,0.112832,0.085714,0.000000,0.000000
3843,0.011261,0.000247,0.214042,0.000000,0.245936,0,0.000000,0.083333,0.000000,0.217391,0.143805,0.077922,0.000000,0.000000
6415,0.000000,0.000000,0.044100,1.000000,0.506745,1,0.000000,0.000000,0.000000,0.086957,0.033186,0.000000,0.000000,0.000000
2786,0.001851,0.000006,0.010599,0.000000,0.068488,0,0.200000,0.416667,0.000000,0.347826,0.221239,0.252101,0.058824,0.235294
4635,0.003232,0.000242,0.259928,0.000000,0.814251,0,0.200000,0.083333,0.000000,0.195652,0.168142,0.085714,0.100000,0.000000
10142,0.000000,0.000000,0.000000,0.000000,0.759599,1,0.200000,0.000000,0.035714,0.282609,0.190265,0.000000,0.071429,0.071429
11083,0.011653,0.000187,0.066440,1.000000,0.717745,0,0.000000,0.083333,0.000000,0.217391,0.110619,0.077922,0.000000,0.000000
8749,0.000336,0.000008,0.026835,1.000000,0.886199,0,0.600000,0.000000,0.000000,0.326087,0.314159,0.000000,0.187500,0.000000
2776,0.002908,0.000034,0.004413,0.000000,0.789346,0,0.200000,0.000000,0.000000,0.456522,0.243363,0.000000,0.045455,0.045455
2351,0.002409,0.000015,0.014403,1.000000,0.024559,0,0.000000,0.083333,0.000000,0.065217,0.044248,0.214286,0.000000,0.000000
2672,0.000000,0.000000,0.044100,0.000000,0.759599,1,0.000000,0.000000,0.035714,0.108696,0.057522,0.000000,0.000000,0.000000
88,0.006493,0.000195,0.097676,1.000000,0.123141,0,0.200000,0.083333,0.000000,0.130435,0.154867,0.122449,0.142857,0.000000
8715,0.000000,0.000000,0.044100,1.000000,0.759599,1,0.000000,0.000000,0.035714,0.195652,0.077434,0.000000,0.000000,0.000000
11599,0.000343,0.000003,0.007313,1.000000,0.318921,0,0.200000,0.000000,0.000000,0.369565,0.252212,0.000000,0.055556,0.000000
829,0.006429,0.000108,0.106195,0.000000,0.158077,0,0.200000,0.083333,0.000000,0.152174,0.146018,0.107143,0.125000,0.000000
10108,0.000000,0.000114,0.044100,0.000000,0.412660,1,0.400000,0.000000,0.035714,0.239130,0.227876,0.000000,0.166667,0.000000
11996,0.000000,0.000000,0.044100,0.000000,0.717053,1,0.200000,0.000000,0.000000,0.000000,0.057522,0.000000,1.000000,0.000000
7645,0.002751,0.000029,0.119694,0.000000,0.732964,0,0.400000,0.000000,0.000000,0.304348,0.221239,0.000000,0.133333,0.000000
12474,0.000000,0.000000,0.044100,1.000000,0.036320,1,0.000000,0.000000,0.000000,0.086957,0.057522,0.000000,0.000000,0.000000
5429,0.000493,0.000008,0.016562,1.000000,0.012452,0,0.400000,0.000000,0.000000,0.347826,0.252212,0.000000,0.117647,0.000000
9527,0.000283,0.000005,0.006939,1.000000,0.209616,0,0.200000,0.166667,0.000000,0.413043,0.254425,0.085714,0.050000,0.050000
7686,0.000558,0.000008,0.015808,1.000000,0.042546,0,0.000000,0.000000,0.035714,0.173913,0.132743,0.000000,0.000000,0.000000
6746,0.000000,0.000000,0.044100,0.000000,0.087859,1,0.200000,0.000000,0.000000,0.217391,0.150442,0.000000,0.090909,0.000000
10672,0.001226,0.000010,0.012812,0.000000,0.429263,0,0.400000,0.166667,0.000000,0.260870,0.230088,0.131868,0.153846,0.153846
2089,0.000748,0.000013,0.008682,1.000000,0.161882,0,0.200000,0.000000,0.000000,0.282609,0.188053,0.000000,0.071429,0.071429
8336,0.000000,0.000656,0.044100,0.000000,0.527499,1,0.400000,0.000000,0.000000,0.282609,0.223451,0.000000,0.142857,0.071429
9757,0.001243,0.000008,0.005456,1.000000,0.921135,0,0.200000,0.000000,0.000000,0.195652,0.163717,0.000000,0.100000,0.100000
3468,0.004484,0.000263,0.258578,0.000000,0.695261,0,0.200000,0.000000,0.000000,0.217391,0.141593,0.000000,0.090909,0.090909
8545,0.000000,0.000846,0.044100,0.000000,0.456935,1,0.200000,0.000000,0.000000,0.173913,0.123894,0.000000,0.111111,0.000000
4420,0.000000,0.000000,0.044100,0.000000,0.817710,1,0.000000,0.000000,0.000000,0.478261,0.185841,0.000000,0.000000,0.086957
5504,0.000021,0.000002,0.064124,1.000000,0.754064,0,0.000000,0.166667,0.000000,0.239130,0.128319,0.142857,0.000000,0.000000
2629,0.000597,0.000009,0.011226,1.000000,0.421653,0,0.200000,0.083333,0.000000,0.217391,0.165929,0.077922,0.090909,0.000000
6310,0.000000,0.000000,0.000036,0.000000,0.759599,1,0.200000,0.166667,0.000000,0.326087,0.199115,0.107143,0.062500,0.187500
8234,0.000000,0.004038,0.044100,0.000000,0.584919,1,0.200000,0.000000,0.000000,0.065217,0.070796,0.000000,0.250000,0.000000
6950,0.000000,0.000000,0.044100,1.000000,0.759599,1,0.000000,0.000000,0.000000,0.391304,0.165929,0.000000,0.000000,0.000000
12092,0.002686,0.000032,0.015338,1.000000,0.638879,0,0.000000,0.000000,0.035714,0.173913,0.077434,0.000000,0.000000,0.000000
8641,0.010913,0.000250,0.230471,0.000000,0.034936,0,0.000000,0.083333,0.000000,0.195652,0.092920,0.085714,0.000000,0.000000
7917,0.000000,0.000000,0.044100,0.000000,0.759599,1,0.000000,0.000000,0.000000,0.217391,0.070796,0.000000,0.000000,0.000000
10577,0.001014,0.000013,0.002074,1.000000,0.113110,0,0.000000,0.083333,0.000000,0.065217,0.064159,0.214286,0.000000,0.000000
8539,0.003954,0.000097,0.042667,0.000000,0.052577,0,0.000000,0.083333,0.000000,0.173913,0.112832,0.095238,0.000000,0.000000
478,0.000000,0.027143,0.044100,0.000000,0.759599,1,0.000000,0.000000,0.000000,0.369565,0.207965,0.000000,0.000000,0.000000
5440,0.005689,0.000143,0.024616,1.000000,0.206157,0,0.000000,0.083333,0.000000,0.065217,0.084071,0.214286,0.000000,0.000000
7398,0.000000,0.000000,0.000000,0.000000,0.759599,1,0.000000,0.000000,0.000000,0.021739,0.013274,0.000000,0.000000,0.000000
182,0.001501,0.000021,0.032291,0.000000,0.879626,0,0.000000,0.083333,0.000000,0.195652,0.117257,0.085714,0.000000,0.000000
3398,0.000000,0.000622,0.003177,0.000000,0.759599,1,0.200000,0.000000,0.000000,0.108696,0.117257,0.000000,0.166667,0.166667
3332,0.000000,0.000000,0.000102,0.000000,0.742996,1,0.000000,0.083333,0.000000,0.239130,0.119469,0.071429,0.000000,0.000000
8239,0.001648,0.000026,0.028330,0.000000,0.523694,0,0.000000,0.083333,0.035714,0.456522,0.256637,0.038961,0.000000,0.000000
11668,0.000000,0.000000,0.000000,0.000000,0.301280,1,0.200000,0.000000,0.071429,0.239130,0.323009,0.000000,0.083333,0.000000
8747,0.000000,0.000000,0.044100,0.000000,0.194051,1,0.200000,0.083333,0.107143,0.369565,0.336283,0.047619,0.055556,0.055556
7474,0.000000,0.000000,0.044100,0.000000,0.262539,1,0.000000,0.000000,0.000000,0.304348,0.165929,0.000000,0.000000,0.000000
351,0.000000,0.000138,0.001730,0.000000,0.759599,1,0.200000,0.000000,0.000000,0.086957,0.077434,0.000000,0.200000,0.000000
10565,0.000000,0.000000,0.044100,0.000000,0.858526,1,0.200000,0.000000,0.035714,0.152174,0.137168,0.000000,0.125000,0.125000
4893,0.008799,0.000126,0.258114,0.000000,0.811830,0,0.000000,0.083333,0.000000,0.239130,0.128319,0.071429,0.000000,0.000000
10066,0.000515,0.000009,0.061098,1.000000,0.875822,0,0.000000,0.000000,0.000000,0.260870,0.103982,0.000000,0.000000,0.000000
8048,0.000000,0.000149,0.044100,0.000000,0.064684,1,0.200000,0.166667,0.000000,0.152174,0.152655,0.214286,0.125000,0.125000
6156,0.007859,0.000164,0.170187,0.000000,0.936354,0,0.000000,0.083333,0.000000,0.304348,0.157080,0.057143,0.000000,0.000000
2238,0.000000,0.000000,0.044100,0.000000,0.538568,1,0.000000,0.166667,0.000000,0.326087,0.265487,0.107143,0.000000,0.125000
9626,0.001696,0.000023,0.022639,1.000000,0.958492,0,0.000000,0.000000,0.071429,0.239130,0.163717,0.000000,0.000000,0.000000
9233,0.000000,0.000000,0.044100,0.000000,0.588724,1,0.200000,0.000000,0.000000,0.195652,0.205752,0.000000,0.100000,0.000000
10409,0.000000,0.000000,0.044100,0.000000,0.452093,1,0.200000,0.000000,0.035714,0.369565,0.221239,0.000000,0.055556,0.333333
11959,0.001225,0.000055,0.008814,0.000000,0.643376,0,0.000000,0.083333,0.000000,0.195652,0.086283,0.085714,0.000000,0.000000
1551,0.000000,0.132381,0.044100,1.000000,0.759599,1,0.000000,0.000000,0.035714,0.065217,0.048673,0.000000,0.000000,0.000000
4788,0.000000,0.000000,0.000000,0.000000,0.851954,1,0.200000,0.000000,0.000000,0.152174,0.179204,0.000000,0.125000,0.000000
2949,0.001859,0.000009,0.031887,0.000000,0.713248,0,0.200000,0.166667,0.000000,0.391304,0.254425,0.090226,0.052632,0.052632
9815,0.003780,0.000134,0.120731,0.000000,0.076444,0,0.000000,0.083333,0.000000,0.173913,0.103982,0.095238,0.000000,0.111111
474,0.000000,0.000000,0.044100,0.000000,0.975441,1,0.000000,0.000000,0.000000,0.043478,0.013274,0.000000,0.000000,0.000000
4011,0.000000,0.000000,0.000012,0.000000,0.759599,1,0.200000,0.000000,0.000000,0.195652,0.201327,0.000000,0.100000,0.000000
7724,0.002992,0.000000,0.000000,0.000000,0.520235,1,0.000000,0.000000,0.000000,0.108696,0.050885,0.000000,0.000000,0.000000
5876,0.000000,0.000000,0.044100,0.000000,0.713940,1,0.000000,0.000000,0.000000,0.500000,0.245575,0.000000,0.000000,0.000000
339,0.000566,0.000008,0.023139,1.000000,0.202698,0,0.200000,0.000000,0.000000,0.152174,0.128319,0.000000,0.125000,0.000000
6670,0.001224,0.000008,0.004329,0.000000,0.336908,0,0.400000,0.166667,0.000000,0.282609,0.238938,0.122449,0.142857,0.142857
10533,0.006244,0.000588,0.348597,0.000000,0.625389,0,0.200000,0.000000,0.000000,0.195652,0.157080,0.000000,0.100000,0.000000
3564,0.000000,0.004200,0.044100,0.000000,0.380837,1,0.000000,0.000000,0.000000,0.065217,0.030973,0.000000,0.000000,0.000000
2987,0.000000,0.001695,0.000078,0.000000,0.395365,1,0.200000,0.000000,0.000000,0.239130,0.210177,0.000000,0.083333,0.000000
7662,0.000000,0.000000,0.000000,0.000000,0.388101,1,0.000000,0.000000,0.000000,0.021739,0.013274,0.000000,0.000000,0.000000
8849,0.000000,0.000000,0.044100,0.000000,0.584919,1,0.000000,0.083333,0.035714,0.130435,0.097345,0.122449,0.000000,0.000000
2918,0.005341,0.000117,0.189479,0.000000,0.185403,0,0.000000,0.083333,0.000000,0.173913,0.134956,0.095238,0.000000,0.000000
2248,0.000258,0.000006,0.005269,1.000000,0.463507,0,0.200000,0.083333,0.035714,0.282609,0.216814,0.061224,0.071429,0.000000
11123,0.000000,0.000000,0.000000,0.000000,0.044621,1,0.000000,0.000000,0.000000,0.000000,0.006637,0.000000,0.000000,0.000000
7992,0.000000,0.000000,0.000000,0.000000,0.354895,1,0.000000,0.000000,0.000000,0.282609,0.139381,0.000000,0.000000,0.000000
2591,0.000000,0.000000,0.000000,0.000000,0.759599,1,0.000000,0.000000,0.000000,0.086957,0.026549,0.000000,0.000000,0.000000
3291,0.000000,0.000000,0.000084,0.000000,0.240747,1,0.200000,0.083333,0.000000,0.347826,0.389381,0.050420,0.058824,0.058824
8581,0.000511,0.000011,0.026280,1.000000,0.700450,0,0.400000,0.083333,0.107143,0.304348,0.289823,0.057143,0.133333,0.000000
3902,0.001249,0.000011,0.017273,0.000000,0.648565,0,0.000000,0.083333,0.000000,0.173913,0.112832,0.095238,0.000000,0.000000
6052,0.000000,0.000000,0.000139,0.000000,0.759599,1,0.200000,0.000000,0.000000,0.217391,0.132743,0.000000,0.090909,0.000000
10544,0.000522,0.000009,0.027022,1.000000,0.786579,0,0.200000,0.166667,0.000000,0.173913,0.163717,0.190476,0.111111,0.000000
750,0.000154,0.000020,0.859940,1.000000,0.169837,0,0.200000,0.083333,0.035714,0.630435,0.353982,0.028571,0.033333,0.066667
8079,0.000000,0.000453,0.002984,0.000000,0.960221,1,0.200000,0.000000,0.000000,0.326087,0.252212,0.000000,0.062500,0.000000
12153,0.004077,0.000057,0.097465,1.000000,0.545140,0,0.000000,0.083333,0.000000,0.260870,0.150442,0.065934,0.000000,0.000000
10625,0.001078,0.000015,0.050342,0.000000,0.854376,0,0.200000,0.000000,0.000000,0.282609,0.201327,0.000000,0.071429,0.071429
11694,0.013199,0.000268,0.027830,0.000000,0.781045,0,0.200000,0.166667,0.000000,0.282609,0.148230,0.122449,0.071429,0.071429
11506,0.000561,0.000008,0.008760,1.000000,0.621930,0,0.200000,0.000000,0.000000,0.239130,0.163717,0.000000,0.083333,0.000000
3422,0.004506,0.000170,0.043101,0.000000,0.928398,0,0.200000,0.000000,0.000000,0.347826,0.238938,0.000000,0.058824,0.000000
11039,0.002758,0.000024,0.005390,0.000000,0.694569,0,0.200000,0.000000,0.000000,0.239130,0.152655,0.000000,0.083333,0.166667
9817,0.000000,0.025619,0.005203,0.000000,0.554479,1,0.200000,0.083333,0.000000,0.173913,0.179204,0.095238,0.111111,0.111111
6889,0.000000,0.000000,0.000000,0.000000,0.341058,1,0.400000,0.166667,0.000000,0.217391,0.219027,0.155844,0.181818,0.000000
10578,0.000000,0.000000,0.000000,0.000000,0.272916,1,0.000000,0.000000,0.000000,0.108696,0.057522,0.000000,0.000000,0.000000
12536,0.000000,0.000000,0.044100,1.000000,0.759599,1,0.000000,0.000000,0.000000,0.239130,0.103982,0.000000,0.000000,0.000000
4127,0.007500,0.000103,0.044100,0.000000,0.552058,1,0.000000,0.000000,0.107143,0.391304,0.247788,0.000000,0.000000,0.000000
3099,0.000164,0.000001,0.006131,0.000000,0.549637,0,0.000000,0.083333,0.000000,0.065217,0.053097,0.214286,0.000000,0.000000
10820,0.000418,0.000005,0.007319,1.000000,0.963334,0,0.000000,0.000000,0.000000,0.456522,0.185841,0.000000,0.000000,0.136364
11100,0.000159,0.000001,0.004353,1.000000,0.148046,0,0.200000,0.000000,0.035714,0.173913,0.134956,0.000000,0.111111,0.000000
3313,0.001479,0.000025,0.123148,1.000000,0.249741,0,0.200000,0.000000,0.035714,0.195652,0.150442,0.000000,0.100000,0.200000
11189,0.000846,0.000012,0.010255,1.000000,0.162919,0,0.000000,0.083333,0.071429,0.391304,0.185841,0.045113,0.000000,0.105263
12492,0.000000,0.003981,0.044100,0.000000,0.759599,1,0.400000,0.000000,0.035714,0.282609,0.254425,0.000000,0.142857,0.000000
11871,0.000024,0.000000,0.002496,0.000000,0.098928,0,0.400000,0.083333,0.000000,0.239130,0.210177,0.071429,0.166667,0.000000
10661,0.003220,0.000179,0.087246,0.000000,0.959875,0,0.400000,0.000000,0.000000,0.173913,0.201327,0.000000,0.222222,0.111111
7257,0.000320,0.000004,0.007518,0.000000,0.481148,0,0.000000,0.000000,0.000000,0.217391,0.123894,0.000000,0.000000,0.000000
12356,0.009099,0.000264,0.265300,0.000000,0.634728,0,0.200000,0.000000,0.000000,0.173913,0.137168,0.000000,0.111111,0.000000
881,0.000000,0.060000,0.044100,0.000000,0.256313,1,0.000000,0.083333,0.035714,0.413043,0.214602,0.042857,0.000000,0.100000
11542,0.000000,0.000000,0.003907,0.000000,0.043584,1,0.200000,0.000000,0.000000,0.543478,0.334071,0.000000,0.038462,0.038462
8090,0.000000,0.000000,0.044100,0.000000,0.818748,1,0.200000,0.500000,0.035714,0.260870,0.276549,0.395604,0.076923,0.000000
11722,0.008782,0.000126,0.280692,0.000000,0.428917,0,0.000000,0.166667,0.000000,0.260870,0.152655,0.131868,0.000000,0.000000
1664,0.000043,0.000001,0.011359,1.000000,0.528537,0,0.000000,0.083333,0.000000,0.217391,0.110619,0.077922,0.000000,0.000000
1082,0.000000,0.000000,0.000018,0.000000,0.700796,1,0.200000,0.000000,0.000000,0.369565,0.192478,0.000000,0.055556,0.000000
7540,0.000000,0.000000,0.044100,0.000000,0.250778,1,0.200000,0.000000,0.000000,0.347826,0.212389,0.000000,0.058824,0.000000
7633,0.000000,0.000000,0.000000,0.000000,0.759599,1,0.000000,0.000000,0.035714,0.500000,0.225664,0.000000,0.000000,0.125000
9783,0.000351,0.000004,0.005565,1.000000,0.114493,0,0.000000,0.083333,0.000000,0.173913,0.126106,0.095238,0.000000,0.000000
1484,0.006401,0.000107,0.129467,0.000000,0.463507,0,0.000000,0.083333,0.000000,0.195652,0.134956,0.085714,0.000000,0.000000
4493,0.000326,0.000008,0.032551,1.000000,0.282601,0,0.000000,0.000000,0.214286,0.304348,0.225664,0.000000,0.000000,0.266667
7302,0.000000,0.000000,0.044100,0.000000,0.332065,1,0.200000,0.000000,0.000000,0.108696,0.148230,0.000000,0.166667,0.000000
10751,0.000000,0.000000,0.000000,0.000000,0.759599,1,0.000000,0.000000,0.000000,0.239130,0.092920,0.000000,0.000000,0.000000
10277,0.001013,0.000005,0.000338,0.000000,0.324109,0,0.200000,0.083333,0.000000,0.195652,0.154867,0.085714,0.100000,0.000000
6511,0.000000,0.004048,0.000826,0.000000,0.477343,1,0.400000,0.000000,0.035714,0.413043,0.263274,0.000000,0.100000,0.200000
9855,0.006429,0.000108,0.105930,0.000000,0.365272,0,0.000000,0.083333,0.000000,0.195652,0.112832,0.085714,0.000000,0.000000
9664,0.008808,0.000126,0.251150,0.000000,0.202698,0,0.000000,0.166667,0.000000,0.217391,0.132743,0.155844,0.000000,0.000000
4850,0.008868,0.000126,0.200663,0.000000,0.853684,0,0.000000,0.166667,0.000000,0.217391,0.163717,0.155844,0.000000,0.000000
5003,0.001194,0.000017,0.014663,1.000000,0.146662,0,0.200000,0.083333,0.000000,0.130435,0.130531,0.122449,0.142857,0.000000
5423,0.000000,0.034571,0.044100,0.000000,0.752681,1,0.200000,0.000000,0.000000,0.347826,0.243363,0.000000,0.058824,0.000000
12015,0.000155,0.000024,0.962066,1.000000,0.538914,0,0.200000,0.333333,0.000000,0.217391,0.210177,0.311688,0.090909,0.363636
6823,0.000344,0.000009,0.017255,1.000000,0.604635,0,0.400000,0.000000,0.000000,0.260870,0.196903,0.000000,0.153846,0.000000
8096,0.000158,0.000025,0.980177,1.000000,0.384988,0,0.200000,0.000000,0.000000,0.195652,0.165929,0.000000,0.100000,0.200000
2375,0.006464,0.000109,0.072457,0.000000,0.356278,0,0.000000,0.083333,0.000000,0.217391,0.108407,0.077922,0.000000,0.090909
7514,0.000000,0.000000,0.000000,0.000000,0.147700,1,0.200000,0.083333,0.035714,0.086957,0.130531,0.171429,0.200000,0.000000
7330,0.001122,0.000012,0.001785,0.000000,0.696991,0,0.200000,0.000000,0.000000,0.130435,0.130531,0.000000,0.142857,0.000000
10191,0.002992,0.000000,0.044100,0.000000,0.889658,1,0.200000,0.000000,0.035714,0.478261,0.252212,0.000000,0.043478,0.000000
1426,0.005049,0.000163,0.162747,0.000000,0.694569,0,0.400000,0.000000,0.000000,0.217391,0.216814,0.000000,0.181818,0.000000
12349,0.003699,0.000117,0.055298,0.000000,0.133518,0,0.000000,0.083333,0.000000,0.108696,0.073009,0.142857,0.000000,0.000000
11298,0.000000,0.000103,0.000096,0.000000,0.759599,1,0.000000,0.000000,0.000000,0.478261,0.219027,0.000000,0.000000,0.000000
8969,0.003771,0.000094,0.071956,0.000000,0.115531,0,0.200000,0.166667,0.000000,0.347826,0.227876,0.100840,0.058824,0.000000
1910,0.000556,0.000008,0.024206,1.000000,0.475614,0,0.000000,0.000000,0.000000,0.500000,0.250000,0.000000,0.000000,0.000000
10762,0.000061,0.000001,0.003105,0.000000,0.430993,0,0.000000,0.083333,0.000000,0.239130,0.183628,0.071429,0.000000,0.000000
5494,0.000000,0.000406,0.000145,0.000000,0.639571,1,0.200000,0.166667,0.000000,0.369565,0.267699,0.095238,0.055556,0.000000
10665,0.032500,0.000467,0.000145,0.000000,0.306122,1,0.200000,0.166667,0.000000,0.086957,0.146018,0.342857,0.200000,0.000000
7424,0.000000,0.000000,0.044100,0.000000,0.856797,1,0.200000,0.000000,0.000000,0.086957,0.079646,0.000000,0.200000,0.000000
9156,0.000000,0.000000,0.000000,0.000000,0.752681,1,0.000000,0.000000,0.000000,0.173913,0.103982,0.000000,0.000000,0.000000
7352,0.000000,0.000000,0.044100,0.000000,0.848841,1,0.000000,0.000000,0.000000,0.130435,0.061947,0.000000,0.000000,1.000000
6259,0.012125,0.000168,0.000000,0.000000,0.685576,1,0.200000,0.000000,0.035714,0.195652,0.161504,0.000000,0.100000,0.000000
5698,0.000633,0.000000,0.006499,0.000000,0.157385,0,0.000000,0.000000,0.000000,0.347826,0.252212,0.000000,0.000000,0.117647
5896,0.011813,0.000408,0.044100,0.000000,0.446212,1,0.000000,0.000000,0.000000,0.456522,0.194690,0.000000,0.000000,0.000000
3873,0.000000,0.000000,0.044100,0.000000,0.022484,1,0.000000,0.000000,0.000000,0.282609,0.086283,0.000000,0.000000,0.000000
4614,0.000611,0.000006,0.007337,0.000000,0.262193,0,0.200000,0.000000,0.035714,0.347826,0.219027,0.000000,0.058824,0.176471
8844,0.000000,0.000000,0.044100,0.000000,0.155310,1,0.000000,0.000000,0.000000,0.260870,0.115044,0.000000,0.000000,0.000000
9518,0.000000,0.000000,0.000000,0.000000,0.161190,1,0.200000,0.000000,0.000000,0.130435,0.084071,0.000000,0.142857,0.000000
3989,0.002924,0.000019,0.008579,0.000000,0.346247,0,0.200000,0.000000,0.000000,0.260870,0.196903,0.000000,0.076923,0.076923
2169,0.005061,0.000157,0.136243,0.000000,0.370114,0,0.400000,0.000000,0.000000,0.282609,0.216814,0.000000,0.142857,0.000000
4644,0.007772,0.000133,0.007193,1.000000,0.960221,0,0.200000,0.000000,0.000000,0.347826,0.258850,0.000000,0.058824,0.000000
3592,0.002843,0.000015,0.003871,0.000000,0.966448,0,0.000000,0.000000,0.071429,0.413043,0.219027,0.000000,0.000000,0.050000
1234,0.025125,0.001067,0.001766,0.000000,0.386717,1,0.000000,0.000000,0.000000,0.021739,0.013274,0.000000,0.000000,0.000000
7229,0.000000,0.000168,0.044100,0.000000,0.759599,1,0.200000,0.000000,0.000000,0.043478,0.075221,0.000000,0.333333,0.000000
9874,0.003457,0.000100,0.074651,0.000000,0.485991,0,0.000000,0.083333,0.000000,0.239130,0.130531,0.071429,0.000000,0.000000
1623,0.000000,0.000000,0.044100,0.000000,0.494293,1,0.200000,0.166667,0.107143,0.260870,0.265487,0.131868,0.076923,0.000000
5563,0.000014,0.000000,0.000977,0.000000,0.488412,0,0.400000,0.083333,0.000000,0.260870,0.216814,0.065934,0.153846,0.076923
6841,0.000000,0.000000,0.044100,1.000000,0.784504,1,0.000000,0.000000,0.000000,0.043478,0.011062,0.000000,0.000000,0.000000
9543,0.000000,0.000000,0.044100,0.000000,0.154618,1,0.200000,0.083333,0.071429,0.217391,0.212389,0.077922,0.090909,0.090909
4488,0.007621,0.000117,0.041727,0.000000,0.824628,0,0.200000,0.000000,0.000000,0.152174,0.134956,0.000000,0.125000,0.000000
6283,0.007552,0.000121,0.057541,0.000000,0.503632,0,0.000000,0.083333,0.000000,0.456522,0.245575,0.038961,0.000000,0.090909
8957,0.000000,0.000000,0.000000,0.000000,0.533379,1,0.200000,0.000000,0.035714,0.239130,0.165929,0.000000,0.083333,0.000000
